gene_id	sample_id	corrected_count
GENE_00045	Treatment_Batch1_Rep2	1.026905
GENE_00045	Treatment_Batch1_Rep5	2.048884
GENE_00045	Treatment_Batch2_Rep1	1.302681
GENE_00045	Treatment_Batch2_Rep4	1.291246
GENE_00045	Treatment_Batch3_Rep3	6.179220
GENE_00045	Treatment_Batch3_Rep6	0.000000
GENE_00046	Control_Batch1_Rep1	336.896516
GENE_00046	Control_Batch1_Rep4	302.685400
GENE_00046	Control_Batch2_Rep3	307.554312
GENE_00046	Control_Batch2_Rep6	306.916984
GENE_00046	Control_Batch3_Rep2	336.376676
GENE_00046	Control_Batch3_Rep5	302.744286
GENE_00046	Treatment_Batch1_Rep2	313.205889
GENE_00046	Treatment_Batch1_Rep5	363.676948
GENE_00046	Treatment_Batch2_Rep1	322.413586
GENE_00046	Treatment_Batch2_Rep4	320.874456
GENE_00046	Treatment_Batch3_Rep3	370.753163
GENE_00046	Treatment_Batch3_Rep6	343.389780
GENE_00047	Control_Batch1_Rep1	38.101392
GENE_00047	Control_Batch1_Rep4	21.117586
GENE_00047	Control_Batch2_Rep3	32.907046
GENE_00047	Control_Batch2_Rep6	30.627890
GENE_00047	Control_Batch3_Rep2	37.375186
GENE_00047	Control_Batch3_Rep5	37.283779
GENE_00047	Treatment_Batch1_Rep2	29.780232
GENE_00047	Treatment_Batch1_Rep5	33.806590
GENE_00047	Treatment_Batch2_Rep1	32.567029
GENE_00047	Treatment_Batch2_Rep4	42.611095
GENE_00047	Treatment_Batch3_Rep3	40.164926
GENE_00047	Treatment_Batch3_Rep6	30.797290
GENE_00048	Control_Batch1_Rep1	148.394894
GENE_00048	Control_Batch1_Rep4	167.935089
GENE_00048	Control_Batch2_Rep3	158.206950
GENE_00048	Control_Batch2_Rep6	146.120560
GENE_00048	Control_Batch3_Rep2	183.885916
GENE_00048	Control_Batch3_Rep5	159.574574
GENE_00048	Treatment_Batch1_Rep2	167.385442
GENE_00048	Treatment_Batch1_Rep5	187.472906
GENE_00048	Treatment_Batch2_Rep1	173.256594
GENE_00048	Treatment_Batch2_Rep4	147.847586
GENE_00048	Treatment_Batch3_Rep3	188.466191
GENE_00048	Treatment_Batch3_Rep6	167.845229
GENE_00049	Control_Batch1_Rep1	826.198599
GENE_00049	Control_Batch1_Rep4	787.384281
GENE_00049	Control_Batch2_Rep3	771.417092
GENE_00049	Control_Batch2_Rep6	774.630391
GENE_00049	Control_Batch3_Rep2	862.619296
GENE_00049	Control_Batch3_Rep5	862.000970
GENE_00049	Treatment_Batch1_Rep2	850.276970
GENE_00049	Treatment_Batch1_Rep5	808.284823
GENE_00049	Treatment_Batch2_Rep1	814.175721
GENE_00049	Treatment_Batch2_Rep4	778.620914
GENE_00049	Treatment_Batch3_Rep3	834.194616
GENE_00049	Treatment_Batch3_Rep6	851.545061
GENE_00050	Control_Batch1_Rep1	143.381553
GENE_00050	Control_Batch1_Rep4	147.823103
GENE_00050	Control_Batch2_Rep3	149.980190
GENE_00050	Control_Batch2_Rep6	142.930154
GENE_00050	Control_Batch3_Rep2	167.440834
GENE_00050	Control_Batch3_Rep5	134.221604
GENE_00050	Treatment_Batch1_Rep2	159.170206
GENE_00050	Treatment_Batch1_Rep5	159.812969
GENE_00050	Treatment_Batch2_Rep1	135.478840
GENE_00050	Treatment_Batch2_Rep4	157.531926
GENE_00050	Treatment_Batch3_Rep3	146.756460
GENE_00050	Treatment_Batch3_Rep6	147.826990
GENE_00051	Control_Batch1_Rep1	239.637700
GENE_00051	Control_Batch1_Rep4	269.500622
GENE_00051	Control_Batch2_Rep3	275.912922
GENE_00051	Control_Batch2_Rep6	243.746960
GENE_00051	Control_Batch3_Rep2	291.526452
GENE_00051	Control_Batch3_Rep5	281.865369
GENE_00051	Treatment_Batch1_Rep2	136.578306
GENE_00051	Treatment_Batch1_Rep5	130.104148
GENE_00051	Treatment_Batch2_Rep1	136.130181
GENE_00051	Treatment_Batch2_Rep4	138.163247
GENE_00051	Treatment_Batch3_Rep3	131.308412
GENE_00051	Treatment_Batch3_Rep6	132.428346
GENE_00052	Control_Batch1_Rep1	42.112064
GENE_00052	Control_Batch1_Rep4	40.223973
GENE_00052	Control_Batch2_Rep3	37.336840
GENE_00052	Control_Batch2_Rep6	48.494160
GENE_00052	Control_Batch3_Rep2	53.820268
GENE_00052	Control_Batch3_Rep5	43.249184
GENE_00052	Treatment_Batch1_Rep2	86.259983
GENE_00052	Treatment_Batch1_Rep5	97.322000
GENE_00052	Treatment_Batch2_Rep1	83.371594
GENE_00052	Treatment_Batch2_Rep4	78.120340
GENE_00052	Treatment_Batch3_Rep3	91.143486
GENE_00052	Treatment_Batch3_Rep6	95.471599
GENE_00053	Control_Batch1_Rep1	263.701737
GENE_00053	Control_Batch1_Rep4	271.511821
GENE_00053	Control_Batch2_Rep3	224.021043
GENE_00053	Control_Batch2_Rep6	227.794934
GENE_00053	Control_Batch3_Rep2	284.051415
GENE_00053	Control_Batch3_Rep5	286.339423
GENE_00053	Treatment_Batch1_Rep2	138.632115
GENE_00053	Treatment_Batch1_Rep5	119.859727
GENE_00053	Treatment_Batch2_Rep1	126.360072
GENE_00053	Treatment_Batch2_Rep4	119.440190
GENE_00053	Treatment_Batch3_Rep3	112.770754
GENE_00053	Treatment_Batch3_Rep6	150.906719
GENE_00054	Control_Batch1_Rep1	759.019829
GENE_00054	Control_Batch1_Rep4	759.227499
GENE_00054	Control_Batch2_Rep3	698.641895
GENE_00054	Control_Batch2_Rep6	698.698747
GENE_00054	Control_Batch3_Rep2	722.088596
GENE_00054	Control_Batch3_Rep5	750.149633
GENE_00054	Treatment_Batch1_Rep2	1541.383735
GENE_00054	Treatment_Batch1_Rep5	1471.098868
GENE_00054	Treatment_Batch2_Rep1	1424.481842
GENE_00054	Treatment_Batch2_Rep4	1435.864769
GENE_00054	Treatment_Batch3_Rep3	1601.962623
GENE_00054	Treatment_Batch3_Rep6	1598.379337
GENE_00055	Control_Batch1_Rep1	49.130742
GENE_00055	Control_Batch1_Rep4	71.397553
GENE_00055	Control_Batch2_Rep3	57.587330
GENE_00055	Control_Batch2_Rep6	60.617700
GENE_00055	Control_Batch3_Rep2	52.325261
GENE_00055	Control_Batch3_Rep5	65.619451
GENE_00055	Treatment_Batch1_Rep2	28.753328
GENE_00055	Treatment_Batch1_Rep5	23.562168
GENE_00055	Treatment_Batch2_Rep1	29.310326
GENE_00055	Treatment_Batch2_Rep4	22.596793
GENE_00055	Treatment_Batch3_Rep3	33.985707
GENE_00055	Treatment_Batch3_Rep6	30.797290
GENE_00056	Control_Batch1_Rep1	77.205452
GENE_00056	Control_Batch1_Rep4	74.414351
GENE_00056	Control_Batch2_Rep3	71.509542
GENE_00056	Control_Batch2_Rep6	79.122050
GENE_00056	Control_Batch3_Rep2	94.185469
GENE_00056	Control_Batch3_Rep5	87.989719
GENE_00056	Treatment_Batch1_Rep2	86.259983
GENE_00056	Treatment_Batch1_Rep5	69.662063
GENE_00056	Treatment_Batch2_Rep1	76.206847
GENE_00056	Treatment_Batch2_Rep4	67.790378
GENE_00056	Treatment_Batch3_Rep3	74.150633
GENE_00056	Treatment_Batch3_Rep6	78.533089
GENE_00057	Control_Batch1_Rep1	57.152088
GENE_00057	Control_Batch1_Rep4	59.330361
GENE_00057	Control_Batch2_Rep3	54.423192
GENE_00057	Control_Batch2_Rep6	63.170024
GENE_00057	Control_Batch3_Rep2	65.780328
GENE_00057	Control_Batch3_Rep5	64.128100
GENE_00057	Treatment_Batch1_Rep2	59.560464
GENE_00057	Treatment_Batch1_Rep5	63.515411
GENE_00057	Treatment_Batch2_Rep1	62.528695
GENE_00057	Treatment_Batch2_Rep4	45.839208
GENE_00057	Treatment_Batch3_Rep3	49.433755
GENE_00057	Treatment_Batch3_Rep6	75.453360
GENE_00058	Control_Batch1_Rep1	19.050696
GENE_00058	Control_Batch1_Rep4	24.134384
GENE_00058	Control_Batch2_Rep3	22.148974
GENE_00058	Control_Batch2_Rep6	26.161323
GENE_00058	Control_Batch3_Rep2	34.385171
GENE_00058	Control_Batch3_Rep5	28.335672
GENE_00058	Treatment_Batch1_Rep2	29.780232
GENE_00058	Treatment_Batch1_Rep5	34.831032
GENE_00058	Treatment_Batch2_Rep1	26.053623
GENE_00058	Treatment_Batch2_Rep4	36.154868
GENE_00058	Treatment_Batch3_Rep3	29.351292
GENE_00058	Treatment_Batch3_Rep6	27.717561
GENE_00059	Control_Batch1_Rep1	11.029350
GENE_00059	Control_Batch1_Rep4	10.055993
GENE_00059	Control_Batch2_Rep3	13.289384
GENE_00059	Control_Batch2_Rep6	10.847377
GENE_00059	Control_Batch3_Rep2	16.445082
GENE_00059	Control_Batch3_Rep5	10.439458
GENE_00059	Treatment_Batch1_Rep2	12.322855
GENE_00059	Treatment_Batch1_Rep5	8.195537
GENE_00059	Treatment_Batch2_Rep1	14.980833
GENE_00059	Treatment_Batch2_Rep4	9.684340
GENE_00059	Treatment_Batch3_Rep3	10.813634
GENE_00059	Treatment_Batch3_Rep6	10.779051
GENE_00060	Control_Batch1_Rep1	285.760438
GENE_00060	Control_Batch1_Rep4	302.685400
GENE_00060	Control_Batch2_Rep3	267.053333
GENE_00060	Control_Batch2_Rep6	262.251310
GENE_00060	Control_Batch3_Rep2	315.446571
GENE_00060	Control_Batch3_Rep5	325.114552
GENE_00060	Treatment_Batch1_Rep2	297.802321
GENE_00060	Treatment_Batch1_Rep5	316.552611
GENE_00060	Treatment_Batch2_Rep1	297.662644
GENE_00060	Treatment_Batch2_Rep4	269.224644
GENE_00060	Treatment_Batch3_Rep3	305.871359
GENE_00060	Treatment_Batch3_Rep6	320.291813
GENE_00061	Control_Batch1_Rep1	58.154756
GENE_00061	Control_Batch1_Rep4	57.319162
GENE_00061	Control_Batch2_Rep3	62.649952
GENE_00061	Control_Batch2_Rep6	45.941836
GENE_00061	Control_Batch3_Rep2	64.285320
GENE_00061	Control_Batch3_Rep5	76.058909
GENE_00061	Treatment_Batch1_Rep2	30.807137
GENE_00061	Treatment_Batch1_Rep5	35.855474
GENE_00061	Treatment_Batch2_Rep1	29.961666
GENE_00061	Treatment_Batch2_Rep4	29.698642
GENE_00061	Treatment_Batch3_Rep3	27.806487
GENE_00061	Treatment_Batch3_Rep6	44.656071
GENE_00062	Control_Batch1_Rep1	8288.055359
GENE_00062	Control_Batch1_Rep4	8348.485696
GENE_00062	Control_Batch2_Rep3	7852.127382
GENE_00062	Control_Batch2_Rep6	7873.920123
GENE_00062	Control_Batch3_Rep2	8612.737900
GENE_00062	Control_Batch3_Rep5	8640.888620
GENE_00062	Treatment_Batch1_Rep2	17350.579338
GENE_00062	Treatment_Batch1_Rep5	17013.934535
GENE_00062	Treatment_Batch2_Rep1	16200.142840
GENE_00062	Treatment_Batch2_Rep4	15981.743031
GENE_00062	Treatment_Batch3_Rep3	18032.506948
GENE_00062	Treatment_Batch3_Rep6	18082.628661
GENE_00063	Control_Batch1_Rep1	60.160092
GENE_00063	Control_Batch1_Rep4	50.279967
GENE_00063	Control_Batch2_Rep3	41.133807
GENE_00063	Control_Batch2_Rep6	44.665673
GENE_00063	Control_Batch3_Rep2	55.315276
GENE_00063	Control_Batch3_Rep5	58.162695
GENE_00063	Treatment_Batch1_Rep2	27.726423
GENE_00063	Treatment_Batch1_Rep5	25.611053
GENE_00063	Treatment_Batch2_Rep1	19.540218
GENE_00063	Treatment_Batch2_Rep4	29.698642
GENE_00063	Treatment_Batch3_Rep3	24.716877
GENE_00063	Treatment_Batch3_Rep6	33.877018
GENE_00064	Control_Batch1_Rep1	50.133410
GENE_00064	Control_Batch1_Rep4	58.324762
GENE_00064	Control_Batch2_Rep3	45.563602
GENE_00064	Control_Batch2_Rep6	47.856079
GENE_00064	Control_Batch3_Rep2	44.850223
GENE_00064	Control_Batch3_Rep5	65.619451
GENE_00064	Treatment_Batch1_Rep2	120.147833
GENE_00064	Treatment_Batch1_Rep5	94.248674
GENE_00064	Treatment_Batch2_Rep1	112.030580
GENE_00064	Treatment_Batch2_Rep4	105.236491
GENE_00064	Treatment_Batch3_Rep3	108.136340
GENE_00064	Treatment_Batch3_Rep6	89.312140
GENE_00065	Control_Batch1_Rep1	76.202783
GENE_00065	Control_Batch1_Rep4	70.391954
GENE_00065	Control_Batch2_Rep3	59.485814
GENE_00065	Control_Batch2_Rep6	71.465077
GENE_00065	Control_Batch3_Rep2	70.265350
GENE_00065	Control_Batch3_Rep5	71.584856
GENE_00065	Treatment_Batch1_Rep2	28.753328
GENE_00065	Treatment_Batch1_Rep5	32.782147
GENE_00065	Treatment_Batch2_Rep1	34.521051
GENE_00065	Treatment_Batch2_Rep4	39.382981
GENE_00065	Treatment_Batch3_Rep3	41.709731
GENE_00065	Treatment_Batch3_Rep6	24.637832
GENE_00066	Control_Batch1_Rep1	459.222037
GENE_00066	Control_Batch1_Rep4	396.206139
GENE_00066	Control_Batch2_Rep3	392.986066
GENE_00066	Control_Batch2_Rep6	409.648032
GENE_00066	Control_Batch3_Rep2	484.382413
GENE_00066	Control_Batch3_Rep5	422.052378
GENE_00066	Treatment_Batch1_Rep2	455.945622
GENE_00066	Treatment_Batch1_Rep5	432.314570
GENE_00066	Treatment_Batch2_Rep1	433.792825
GENE_00066	Treatment_Batch2_Rep4	411.907249
GENE_00066	Treatment_Batch3_Rep3	440.269381
GENE_00066	Treatment_Batch3_Rep6	440.401243
GENE_00067	Control_Batch1_Rep1	354.944544
GENE_00067	Control_Batch1_Rep4	382.127748
GENE_00067	Control_Batch2_Rep3	347.422464
GENE_00067	Control_Batch2_Rep6	331.802144
GENE_00067	Control_Batch3_Rep2	346.841728
GENE_00067	Control_Batch3_Rep5	369.855088
GENE_00067	Treatment_Batch1_Rep2	360.443498
GENE_00067	Treatment_Batch1_Rep5	354.456969
GENE_00067	Treatment_Batch2_Rep1	326.321629
GENE_00067	Treatment_Batch2_Rep4	354.446833
GENE_00067	Treatment_Batch3_Rep3	344.491480
GENE_00067	Treatment_Batch3_Rep6	383.426257
GENE_00068	Control_Batch1_Rep1	893.377368
GENE_00068	Control_Batch1_Rep4	910.067400
GENE_00068	Control_Batch2_Rep3	842.926634
GENE_00068	Control_Batch2_Rep6	802.067876
GENE_00068	Control_Batch3_Rep2	959.794780
GENE_00068	Control_Batch3_Rep5	866.475023
GENE_00068	Treatment_Batch1_Rep2	921.133385
GENE_00068	Treatment_Batch1_Rep5	905.606824
GENE_00068	Treatment_Batch2_Rep1	884.520504
GENE_00068	Treatment_Batch2_Rep4	868.362462
GENE_00068	Treatment_Batch3_Rep3	985.585490
GENE_00068	Treatment_Batch3_Rep6	947.016659
GENE_00069	Control_Batch1_Rep1	354.944544
GENE_00069	Control_Batch1_Rep4	363.021361
GENE_00069	Control_Batch2_Rep3	351.219431
GENE_00069	Control_Batch2_Rep6	331.164063
GENE_00069	Control_Batch3_Rep2	318.436586
GENE_00069	Control_Batch3_Rep5	371.346439
GENE_00069	Treatment_Batch1_Rep2	366.604926
GENE_00069	Treatment_Batch1_Rep5	401.581306
GENE_00069	Treatment_Batch2_Rep1	358.888658
GENE_00069	Treatment_Batch2_Rep4	360.257437
GENE_00069	Treatment_Batch3_Rep3	381.566796
GENE_00069	Treatment_Batch3_Rep6	388.045851
GENE_00070	Control_Batch1_Rep1	11.029350
GENE_00070	Control_Batch1_Rep4	6.033596
GENE_00070	Control_Batch2_Rep3	12.656556
GENE_00070	Control_Batch2_Rep6	12.123540
GENE_00070	Control_Batch3_Rep2	8.970045
GENE_00070	Control_Batch3_Rep5	13.422161
GENE_00070	Treatment_Batch1_Rep2	10.269046
GENE_00070	Treatment_Batch1_Rep5	18.439958
GENE_00070	Treatment_Batch2_Rep1	13.678152
GENE_00070	Treatment_Batch2_Rep4	17.431811
GENE_00070	Treatment_Batch3_Rep3	10.813634
GENE_00070	Treatment_Batch3_Rep6	7.699322
GENE_00071	Control_Batch1_Rep1	198.528304
GENE_00071	Control_Batch1_Rep4	220.226255
GENE_00071	Control_Batch2_Rep3	187.317030
GENE_00071	Control_Batch2_Rep6	202.271692
GENE_00071	Control_Batch3_Rep2	224.251117
GENE_00071	Control_Batch3_Rep5	202.823758
GENE_00071	Treatment_Batch1_Rep2	109.878787
GENE_00071	Treatment_Batch1_Rep5	100.395327
GENE_00071	Treatment_Batch2_Rep1	103.563152
GENE_00071	Treatment_Batch2_Rep4	112.338341
GENE_00071	Treatment_Batch3_Rep3	108.136340
GENE_00071	Treatment_Batch3_Rep6	104.710785
GENE_00072	Control_Batch1_Rep1	18.048028
GENE_00072	Control_Batch1_Rep4	21.117586
GENE_00072	Control_Batch2_Rep3	16.453523
GENE_00072	Control_Batch2_Rep6	17.228188
GENE_00072	Control_Batch3_Rep2	13.455068
GENE_00072	Control_Batch3_Rep5	22.370268
GENE_00072	Treatment_Batch1_Rep2	42.103087
GENE_00072	Treatment_Batch1_Rep5	38.928800
GENE_00072	Treatment_Batch2_Rep1	44.291159
GENE_00072	Treatment_Batch2_Rep4	34.863623
GENE_00072	Treatment_Batch3_Rep3	38.620121
GENE_00072	Treatment_Batch3_Rep6	32.337155
GENE_00073	Control_Batch1_Rep1	82.218793
GENE_00073	Control_Batch1_Rep4	90.503940
GENE_00073	Control_Batch2_Rep3	81.634786
GENE_00073	Control_Batch2_Rep6	69.550834
GENE_00073	Control_Batch3_Rep2	95.680476
GENE_00073	Control_Batch3_Rep5	89.481069
GENE_00073	Treatment_Batch1_Rep2	62.641178
GENE_00073	Treatment_Batch1_Rep5	39.953242
GENE_00073	Treatment_Batch2_Rep1	40.383116
GENE_00073	Treatment_Batch2_Rep4	47.130453
GENE_00073	Treatment_Batch3_Rep3	49.433755
GENE_00073	Treatment_Batch3_Rep6	49.275663
GENE_00074	Control_Batch1_Rep1	3654.725597
GENE_00074	Control_Batch1_Rep4	3647.308796
GENE_00074	Control_Batch2_Rep3	3462.833739
GENE_00074	Control_Batch2_Rep6	3413.095522
GENE_00074	Control_Batch3_Rep2	3797.318914
GENE_00074	Control_Batch3_Rep5	3796.980053
GENE_00074	Treatment_Batch1_Rep2	7488.188005
GENE_00074	Treatment_Batch1_Rep5	7326.809959
GENE_00074	Treatment_Batch2_Rep1	7084.631460
GENE_00074	Treatment_Batch2_Rep4	7141.232110
GENE_00074	Treatment_Batch3_Rep3	7819.802123
GENE_00074	Treatment_Batch3_Rep6	7754.757552
GENE_00075	Control_Batch1_Rep1	315.840484
GENE_00075	Control_Batch1_Rep4	336.875778
GENE_00075	Control_Batch2_Rep3	299.960379
GENE_00075	Control_Batch2_Rep6	299.898092
GENE_00075	Control_Batch3_Rep2	315.446571
GENE_00075	Control_Batch3_Rep5	308.709690
GENE_00075	Treatment_Batch1_Rep2	172.519965
GENE_00075	Treatment_Batch1_Rep5	177.228485
GENE_00075	Treatment_Batch2_Rep1	156.973079
GENE_00075	Treatment_Batch2_Rep4	154.949436
GENE_00075	Treatment_Batch3_Rep3	174.562947
GENE_00075	Treatment_Batch3_Rep6	175.544551
GENE_00076	Control_Batch1_Rep1	147.392226
GENE_00076	Control_Batch1_Rep4	149.834301
GENE_00076	Control_Batch2_Rep3	137.323633
GENE_00076	Control_Batch2_Rep6	144.844398
GENE_00076	Control_Batch3_Rep2	137.540685
GENE_00076	Control_Batch3_Rep5	158.083223
GENE_00076	Treatment_Batch1_Rep2	156.089492
GENE_00076	Treatment_Batch1_Rep5	148.544106
GENE_00076	Treatment_Batch2_Rep1	141.992246
GENE_00076	Treatment_Batch2_Rep4	142.682605
GENE_00076	Treatment_Batch3_Rep3	142.122045
GENE_00076	Treatment_Batch3_Rep6	126.268888
GENE_00077	Control_Batch1_Rep1	104.277493
GENE_00077	Control_Batch1_Rep4	104.582331
GENE_00077	Control_Batch2_Rep3	108.846382
GENE_00077	Control_Batch2_Rep6	95.712157
GENE_00077	Control_Batch3_Rep2	112.125558
GENE_00077	Control_Batch3_Rep5	108.868635
GENE_00077	Treatment_Batch1_Rep2	91.394505
GENE_00077	Treatment_Batch1_Rep5	104.493095
GENE_00077	Treatment_Batch2_Rep1	100.957789
GENE_00077	Treatment_Batch2_Rep4	96.843397
GENE_00077	Treatment_Batch3_Rep3	86.509072
GENE_00077	Treatment_Batch3_Rep6	109.330379
GENE_00078	Control_Batch1_Rep1	26.069373
GENE_00078	Control_Batch1_Rep4	26.145583
GENE_00078	Control_Batch2_Rep3	27.844423
GENE_00078	Control_Batch2_Rep6	35.732539
GENE_00078	Control_Batch3_Rep2	37.375186
GENE_00078	Control_Batch3_Rep5	29.827023
GENE_00078	Treatment_Batch1_Rep2	23.618805
GENE_00078	Treatment_Batch1_Rep5	36.879916
GENE_00078	Treatment_Batch2_Rep1	32.567029
GENE_00078	Treatment_Batch2_Rep4	29.053019
GENE_00078	Treatment_Batch3_Rep3	37.075316
GENE_00078	Treatment_Batch3_Rep6	18.478374
GENE_00079	Control_Batch1_Rep1	87.232134
GENE_00079	Control_Batch1_Rep4	74.414351
GENE_00079	Control_Batch2_Rep3	81.001959
GENE_00079	Control_Batch2_Rep6	77.845888
GENE_00079	Control_Batch3_Rep2	74.750373
GENE_00079	Control_Batch3_Rep5	80.532963
GENE_00079	Treatment_Batch1_Rep2	74.964032
GENE_00079	Treatment_Batch1_Rep5	81.955369
GENE_00079	Treatment_Batch2_Rep1	69.693442
GENE_00079	Treatment_Batch2_Rep4	63.271019
GENE_00079	Treatment_Batch3_Rep3	80.329852
GENE_00079	Treatment_Batch3_Rep6	107.790514
GENE_00080	Control_Batch1_Rep1	194.517631
GENE_00080	Control_Batch1_Rep4	198.103069
GENE_00080	Control_Batch2_Rep3	189.848341
GENE_00080	Control_Batch2_Rep6	192.700477
GENE_00080	Control_Batch3_Rep2	170.430849
GENE_00080	Control_Batch3_Rep5	229.668078
GENE_00080	Treatment_Batch1_Rep2	243.376379
GENE_00080	Treatment_Batch1_Rep5	193.619558
GENE_00080	Treatment_Batch2_Rep1	207.777645
GENE_00080	Treatment_Batch2_Rep4	205.308002
GENE_00080	Treatment_Batch3_Rep3	202.369435
GENE_00080	Treatment_Batch3_Rep6	201.722247
GENE_00081	Control_Batch1_Rep1	7.018677
GENE_00081	Control_Batch1_Rep4	5.027997
GENE_00081	Control_Batch2_Rep3	3.796967
GENE_00081	Control_Batch2_Rep6	6.380811
GENE_00081	Control_Batch3_Rep2	5.980029
GENE_00081	Control_Batch3_Rep5	7.456756
GENE_00081	Treatment_Batch1_Rep2	2.053809
GENE_00081	Treatment_Batch1_Rep5	4.097768
GENE_00081	Treatment_Batch2_Rep1	1.954022
GENE_00081	Treatment_Batch2_Rep4	2.582490
GENE_00081	Treatment_Batch3_Rep3	6.179220
GENE_00081	Treatment_Batch3_Rep6	1.539865
GENE_00082	Control_Batch1_Rep1	767.041175
GENE_00082	Control_Batch1_Rep4	777.328288
GENE_00082	Control_Batch2_Rep3	741.674186
GENE_00082	Control_Batch2_Rep6	759.954527
GENE_00082	Control_Batch3_Rep2	766.938820
GENE_00082	Control_Batch3_Rep5	779.976657
GENE_00082	Treatment_Batch1_Rep2	1515.711121
GENE_00082	Treatment_Batch1_Rep5	1535.638720
GENE_00082	Treatment_Batch2_Rep1	1433.600610
GENE_00082	Treatment_Batch2_Rep4	1491.388317
GENE_00082	Treatment_Batch3_Rep3	1586.514575
GENE_00082	Treatment_Batch3_Rep6	1542.944215
GENE_00083	Control_Batch1_Rep1	27.072041
GENE_00083	Control_Batch1_Rep4	18.100788
GENE_00083	Control_Batch2_Rep3	15.187868
GENE_00083	Control_Batch2_Rep6	21.694756
GENE_00083	Control_Batch3_Rep2	20.930105
GENE_00083	Control_Batch3_Rep5	22.370268
GENE_00083	Treatment_Batch1_Rep2	6.161427
GENE_00083	Treatment_Batch1_Rep5	9.219979
GENE_00083	Treatment_Batch2_Rep1	6.513406
GENE_00083	Treatment_Batch2_Rep4	7.747471
GENE_00083	Treatment_Batch3_Rep3	10.813634
GENE_00083	Treatment_Batch3_Rep6	7.699322
GENE_00084	Control_Batch1_Rep1	106.282829
GENE_00084	Control_Batch1_Rep4	126.705516
GENE_00084	Control_Batch2_Rep3	109.479210
GENE_00084	Control_Batch2_Rep6	107.835697
GENE_00084	Control_Batch3_Rep2	95.680476
GENE_00084	Control_Batch3_Rep5	125.273498
GENE_00084	Treatment_Batch1_Rep2	218.730670
GENE_00084	Treatment_Batch1_Rep5	225.377264
GENE_00084	Treatment_Batch2_Rep1	211.685688
GENE_00084	Treatment_Batch2_Rep4	213.055474
GENE_00084	Treatment_Batch3_Rep3	228.631117
GENE_00084	Treatment_Batch3_Rep6	215.581028
GENE_00085	Control_Batch1_Rep1	142.378885
GENE_00085	Control_Batch1_Rep4	144.806305
GENE_00085	Control_Batch2_Rep3	143.019084
GENE_00085	Control_Batch2_Rep6	148.672884
GENE_00085	Control_Batch3_Rep2	179.400894
GENE_00085	Control_Batch3_Rep5	172.996735
GENE_00085	Treatment_Batch1_Rep2	98.582837
GENE_00085	Treatment_Batch1_Rep5	77.857600
GENE_00085	Treatment_Batch2_Rep1	55.363949
GENE_00085	Treatment_Batch2_Rep4	83.930944
GENE_00085	Treatment_Batch3_Rep3	83.419461
GENE_00085	Treatment_Batch3_Rep6	76.993224
GENE_00086	Control_Batch1_Rep1	17.045359
GENE_00086	Control_Batch1_Rep4	16.089589
GENE_00086	Control_Batch2_Rep3	21.516145
GENE_00086	Control_Batch2_Rep6	17.866269
GENE_00086	Control_Batch3_Rep2	19.435097
GENE_00086	Control_Batch3_Rep5	41.757832
GENE_00086	Treatment_Batch1_Rep2	26.699518
GENE_00086	Treatment_Batch1_Rep5	19.464400
GENE_00086	Treatment_Batch2_Rep1	21.494239
GENE_00086	Treatment_Batch2_Rep4	21.305547
GENE_00086	Treatment_Batch3_Rep3	21.627268
GENE_00086	Treatment_Batch3_Rep6	18.478374
