gene_id	sample_id	normalized_count
GENE_00045	Treatment_Batch1_Rep2	1.026905
GENE_00045	Treatment_Batch1_Rep5	2.048884
GENE_00045	Treatment_Batch2_Rep1	1.371243
GENE_00045	Treatment_Batch2_Rep4	1.359206
GENE_00045	Treatment_Batch3_Rep3	5.884971
GENE_00045	Treatment_Batch3_Rep6	0.000000
GENE_00046	Control_Batch1_Rep1	336.896516
GENE_00046	Control_Batch1_Rep4	302.685400
GENE_00046	Control_Batch2_Rep3	323.741381
GENE_00046	Control_Batch2_Rep6	323.070509
GENE_00046	Control_Batch3_Rep2	320.358739
GENE_00046	Control_Batch3_Rep5	288.327891
GENE_00046	Treatment_Batch1_Rep2	313.205889
GENE_00046	Treatment_Batch1_Rep5	363.676948
GENE_00046	Treatment_Batch2_Rep1	339.382722
GENE_00046	Treatment_Batch2_Rep4	337.762585
GENE_00046	Treatment_Batch3_Rep3	353.098250
GENE_00046	Treatment_Batch3_Rep6	327.037886
GENE_00047	Control_Batch1_Rep1	38.101392
GENE_00047	Control_Batch1_Rep4	21.117586
GENE_00047	Control_Batch2_Rep3	34.638996
GENE_00047	Control_Batch2_Rep6	32.239884
GENE_00047	Control_Batch3_Rep2	35.595415
GENE_00047	Control_Batch3_Rep5	35.508361
GENE_00047	Treatment_Batch1_Rep2	29.780232
GENE_00047	Treatment_Batch1_Rep5	33.806590
GENE_00047	Treatment_Batch2_Rep1	34.281083
GENE_00047	Treatment_Batch2_Rep4	44.853784
GENE_00047	Treatment_Batch3_Rep3	38.252310
GENE_00047	Treatment_Batch3_Rep6	29.330752
GENE_00048	Control_Batch1_Rep1	148.394894
GENE_00048	Control_Batch1_Rep4	167.935089
GENE_00048	Control_Batch2_Rep3	166.533632
GENE_00048	Control_Batch2_Rep6	153.811116
GENE_00048	Control_Batch3_Rep2	175.129444
GENE_00048	Control_Batch3_Rep5	151.975785
GENE_00048	Treatment_Batch1_Rep2	167.385442
GENE_00048	Treatment_Batch1_Rep5	187.472906
GENE_00048	Treatment_Batch2_Rep1	182.375362
GENE_00048	Treatment_Batch2_Rep4	155.629038
GENE_00048	Treatment_Batch3_Rep3	179.491610
GENE_00048	Treatment_Batch3_Rep6	159.852599
GENE_00049	Control_Batch1_Rep1	826.198599
GENE_00049	Control_Batch1_Rep4	787.384281
GENE_00049	Control_Batch2_Rep3	812.017992
GENE_00049	Control_Batch2_Rep6	815.400412
GENE_00049	Control_Batch3_Rep2	821.542187
GENE_00049	Control_Batch3_Rep5	820.953305
GENE_00049	Treatment_Batch1_Rep2	850.276970
GENE_00049	Treatment_Batch1_Rep5	808.284823
GENE_00049	Treatment_Batch2_Rep1	857.027075
GENE_00049	Treatment_Batch2_Rep4	819.600962
GENE_00049	Treatment_Batch3_Rep3	794.471063
GENE_00049	Treatment_Batch3_Rep6	810.995296
GENE_00050	Control_Batch1_Rep1	143.381553
GENE_00050	Control_Batch1_Rep4	147.823103
GENE_00050	Control_Batch2_Rep3	157.873884
GENE_00050	Control_Batch2_Rep6	150.452794
GENE_00050	Control_Batch3_Rep2	159.467461
GENE_00050	Control_Batch3_Rep5	127.830099
GENE_00050	Treatment_Batch1_Rep2	159.170206
GENE_00050	Treatment_Batch1_Rep5	159.812969
GENE_00050	Treatment_Batch2_Rep1	142.609305
GENE_00050	Treatment_Batch2_Rep4	165.823080
GENE_00050	Treatment_Batch3_Rep3	139.768057
GENE_00050	Treatment_Batch3_Rep6	140.787610
GENE_00051	Control_Batch1_Rep1	239.637700
GENE_00051	Control_Batch1_Rep4	269.500622
GENE_00051	Control_Batch2_Rep3	290.434655
GENE_00051	Control_Batch2_Rep6	256.575747
GENE_00051	Control_Batch3_Rep2	277.644240
GENE_00051	Control_Batch3_Rep5	268.443209
GENE_00051	Treatment_Batch1_Rep2	136.578306
GENE_00051	Treatment_Batch1_Rep5	130.104148
GENE_00051	Treatment_Batch2_Rep1	143.294927
GENE_00051	Treatment_Batch2_Rep4	145.434997
GENE_00051	Treatment_Batch3_Rep3	125.055630
GENE_00051	Treatment_Batch3_Rep6	126.122234
GENE_00052	Control_Batch1_Rep1	42.112064
GENE_00052	Control_Batch1_Rep4	40.223973
GENE_00052	Control_Batch2_Rep3	39.301937
GENE_00052	Control_Batch2_Rep6	51.046484
GENE_00052	Control_Batch3_Rep2	51.257398
GENE_00052	Control_Batch3_Rep5	41.189699
GENE_00052	Treatment_Batch1_Rep2	86.259983
GENE_00052	Treatment_Batch1_Rep5	97.322000
GENE_00052	Treatment_Batch2_Rep1	87.759573
GENE_00052	Treatment_Batch2_Rep4	82.231937
GENE_00052	Treatment_Batch3_Rep3	86.803320
GENE_00052	Treatment_Batch3_Rep6	90.925332
GENE_00053	Control_Batch1_Rep1	263.701737
GENE_00053	Control_Batch1_Rep4	271.511821
GENE_00053	Control_Batch2_Rep3	235.811624
GENE_00053	Control_Batch2_Rep6	239.784141
GENE_00053	Control_Batch3_Rep2	270.525157
GENE_00053	Control_Batch3_Rep5	272.704212
GENE_00053	Treatment_Batch1_Rep2	138.632115
GENE_00053	Treatment_Batch1_Rep5	119.859727
GENE_00053	Treatment_Batch2_Rep1	133.010602
GENE_00053	Treatment_Batch2_Rep4	125.726516
GENE_00053	Treatment_Batch3_Rep3	107.400718
GENE_00053	Treatment_Batch3_Rep6	143.720685
GENE_00054	Control_Batch1_Rep1	759.019829
GENE_00054	Control_Batch1_Rep4	759.227499
GENE_00054	Control_Batch2_Rep3	735.412521
GENE_00054	Control_Batch2_Rep6	735.472365
GENE_00054	Control_Batch3_Rep2	687.703425
GENE_00054	Control_Batch3_Rep5	714.428222
GENE_00054	Treatment_Batch1_Rep2	1541.383735
GENE_00054	Treatment_Batch1_Rep5	1471.098868
GENE_00054	Treatment_Batch2_Rep1	1499.454571
GENE_00054	Treatment_Batch2_Rep4	1511.436599
GENE_00054	Treatment_Batch3_Rep3	1525.678689
GENE_00054	Treatment_Batch3_Rep6	1522.266035
GENE_00055	Control_Batch1_Rep1	49.130742
GENE_00055	Control_Batch1_Rep4	71.397553
GENE_00055	Control_Batch2_Rep3	60.618242
GENE_00055	Control_Batch2_Rep6	63.808105
GENE_00055	Control_Batch3_Rep2	49.833582
GENE_00055	Control_Batch3_Rep5	62.494715
GENE_00055	Treatment_Batch1_Rep2	28.753328
GENE_00055	Treatment_Batch1_Rep5	23.562168
GENE_00055	Treatment_Batch2_Rep1	30.852975
GENE_00055	Treatment_Batch2_Rep4	23.786098
GENE_00055	Treatment_Batch3_Rep3	32.367340
GENE_00055	Treatment_Batch3_Rep6	29.330752
GENE_00056	Control_Batch1_Rep1	77.205452
GENE_00056	Control_Batch1_Rep4	74.414351
GENE_00056	Control_Batch2_Rep3	75.273202
GENE_00056	Control_Batch2_Rep6	83.286368
GENE_00056	Control_Batch3_Rep2	89.700447
GENE_00056	Control_Batch3_Rep5	83.799732
GENE_00056	Treatment_Batch1_Rep2	86.259983
GENE_00056	Treatment_Batch1_Rep5	69.662063
GENE_00056	Treatment_Batch2_Rep1	80.217734
GENE_00056	Treatment_Batch2_Rep4	71.358293
GENE_00056	Treatment_Batch3_Rep3	70.619650
GENE_00056	Treatment_Batch3_Rep6	74.793418
GENE_00057	Control_Batch1_Rep1	57.152088
GENE_00057	Control_Batch1_Rep4	59.330361
GENE_00057	Control_Batch2_Rep3	57.287570
GENE_00057	Control_Batch2_Rep6	66.494762
GENE_00057	Control_Batch3_Rep2	62.647931
GENE_00057	Control_Batch3_Rep5	61.074381
GENE_00057	Treatment_Batch1_Rep2	59.560464
GENE_00057	Treatment_Batch1_Rep5	63.515411
GENE_00057	Treatment_Batch2_Rep1	65.819679
GENE_00057	Treatment_Batch2_Rep4	48.251798
GENE_00057	Treatment_Batch3_Rep3	47.079767
GENE_00057	Treatment_Batch3_Rep6	71.860343
GENE_00058	Control_Batch1_Rep1	19.050696
GENE_00058	Control_Batch1_Rep4	24.134384
GENE_00058	Control_Batch2_Rep3	23.314709
GENE_00058	Control_Batch2_Rep6	27.538235
GENE_00058	Control_Batch3_Rep2	32.747782
GENE_00058	Control_Batch3_Rep5	26.986354
GENE_00058	Treatment_Batch1_Rep2	29.780232
GENE_00058	Treatment_Batch1_Rep5	34.831032
GENE_00058	Treatment_Batch2_Rep1	27.424866
GENE_00058	Treatment_Batch2_Rep4	38.057756
GENE_00058	Treatment_Batch3_Rep3	27.953611
GENE_00058	Treatment_Batch3_Rep6	26.397677
GENE_00059	Control_Batch1_Rep1	11.029350
GENE_00059	Control_Batch1_Rep4	10.055993
GENE_00059	Control_Batch2_Rep3	13.988825
GENE_00059	Control_Batch2_Rep6	11.418292
GENE_00059	Control_Batch3_Rep2	15.661983
GENE_00059	Control_Batch3_Rep5	9.942341
GENE_00059	Treatment_Batch1_Rep2	12.322855
GENE_00059	Treatment_Batch1_Rep5	8.195537
GENE_00059	Treatment_Batch2_Rep1	15.769298
GENE_00059	Treatment_Batch2_Rep4	10.194042
GENE_00059	Treatment_Batch3_Rep3	10.298699
GENE_00059	Treatment_Batch3_Rep6	10.265763
GENE_00060	Control_Batch1_Rep1	285.760438
GENE_00060	Control_Batch1_Rep4	302.685400
GENE_00060	Control_Batch2_Rep3	281.108772
GENE_00060	Control_Batch2_Rep6	276.054011
GENE_00060	Control_Batch3_Rep2	300.425306
GENE_00060	Control_Batch3_Rep5	309.632907
GENE_00060	Treatment_Batch1_Rep2	297.802321
GENE_00060	Treatment_Batch1_Rep5	316.552611
GENE_00060	Treatment_Batch2_Rep1	313.329099
GENE_00060	Treatment_Batch2_Rep4	283.394362
GENE_00060	Treatment_Batch3_Rep3	291.306056
GENE_00060	Treatment_Batch3_Rep6	305.039822
GENE_00061	Control_Batch1_Rep1	58.154756
GENE_00061	Control_Batch1_Rep4	57.319162
GENE_00061	Control_Batch2_Rep3	65.947318
GENE_00061	Control_Batch2_Rep6	48.359827
GENE_00061	Control_Batch3_Rep2	61.224114
GENE_00061	Control_Batch3_Rep5	72.437056
GENE_00061	Treatment_Batch1_Rep2	30.807137
GENE_00061	Treatment_Batch1_Rep5	35.855474
GENE_00061	Treatment_Batch2_Rep1	31.538596
GENE_00061	Treatment_Batch2_Rep4	31.261728
GENE_00061	Treatment_Batch3_Rep3	26.482369
GENE_00061	Treatment_Batch3_Rep6	42.529591
GENE_00062	Control_Batch1_Rep1	8288.055359
GENE_00062	Control_Batch1_Rep4	8348.485696
GENE_00062	Control_Batch2_Rep3	8265.397244
GENE_00062	Control_Batch2_Rep6	8288.336972
GENE_00062	Control_Batch3_Rep2	8202.607524
GENE_00062	Control_Batch3_Rep5	8229.417733
GENE_00062	Treatment_Batch1_Rep2	17350.579338
GENE_00062	Treatment_Batch1_Rep5	17013.934535
GENE_00062	Treatment_Batch2_Rep1	17052.781937
GENE_00062	Treatment_Batch2_Rep4	16822.887401
GENE_00062	Treatment_Batch3_Rep3	17173.816141
GENE_00062	Treatment_Batch3_Rep6	17221.551106
GENE_00063	Control_Batch1_Rep1	60.160092
GENE_00063	Control_Batch1_Rep4	50.279967
GENE_00063	Control_Batch2_Rep3	43.298744
GENE_00063	Control_Batch2_Rep6	47.016498
GENE_00063	Control_Batch3_Rep2	52.681215
GENE_00063	Control_Batch3_Rep5	55.393043
GENE_00063	Treatment_Batch1_Rep2	27.726423
GENE_00063	Treatment_Batch1_Rep5	25.611053
GENE_00063	Treatment_Batch2_Rep1	20.568650
GENE_00063	Treatment_Batch2_Rep4	31.261728
GENE_00063	Treatment_Batch3_Rep3	23.539883
GENE_00063	Treatment_Batch3_Rep6	32.263827
GENE_00064	Control_Batch1_Rep1	50.133410
GENE_00064	Control_Batch1_Rep4	58.324762
GENE_00064	Control_Batch2_Rep3	47.961686
GENE_00064	Control_Batch2_Rep6	50.374820
GENE_00064	Control_Batch3_Rep2	42.714498
GENE_00064	Control_Batch3_Rep5	62.494715
GENE_00064	Treatment_Batch1_Rep2	120.147833
GENE_00064	Treatment_Batch1_Rep5	94.248674
GENE_00064	Treatment_Batch2_Rep1	117.926926
GENE_00064	Treatment_Batch2_Rep4	110.775254
GENE_00064	Treatment_Batch3_Rep3	102.986990
GENE_00064	Treatment_Batch3_Rep6	85.059181
GENE_00065	Control_Batch1_Rep1	76.202783
GENE_00065	Control_Batch1_Rep4	70.391954
GENE_00065	Control_Batch2_Rep3	62.616646
GENE_00065	Control_Batch2_Rep6	75.226397
GENE_00065	Control_Batch3_Rep2	66.919381
GENE_00065	Control_Batch3_Rep5	68.176053
GENE_00065	Treatment_Batch1_Rep2	28.753328
GENE_00065	Treatment_Batch1_Rep5	32.782147
GENE_00065	Treatment_Batch2_Rep1	36.337948
GENE_00065	Treatment_Batch2_Rep4	41.455770
GENE_00065	Treatment_Batch3_Rep3	39.723553
GENE_00065	Treatment_Batch3_Rep6	23.464602
GENE_00066	Control_Batch1_Rep1	459.222037
GENE_00066	Control_Batch1_Rep4	396.206139
GENE_00066	Control_Batch2_Rep3	413.669543
GENE_00066	Control_Batch2_Rep6	431.208455
GENE_00066	Control_Batch3_Rep2	461.316584
GENE_00066	Control_Batch3_Rep5	401.954646
GENE_00066	Treatment_Batch1_Rep2	455.945622
GENE_00066	Treatment_Batch1_Rep5	432.314570
GENE_00066	Treatment_Batch2_Rep1	456.624026
GENE_00066	Treatment_Batch2_Rep4	433.586578
GENE_00066	Treatment_Batch3_Rep3	419.304172
GENE_00066	Treatment_Batch3_Rep6	419.429755
GENE_00067	Control_Batch1_Rep1	354.944544
GENE_00067	Control_Batch1_Rep4	382.127748
GENE_00067	Control_Batch2_Rep3	365.707857
GENE_00067	Control_Batch2_Rep6	349.265415
GENE_00067	Control_Batch3_Rep2	330.325455
GENE_00067	Control_Batch3_Rep5	352.242941
GENE_00067	Treatment_Batch1_Rep2	360.443498
GENE_00067	Treatment_Batch1_Rep5	354.456969
GENE_00067	Treatment_Batch2_Rep1	343.496452
GENE_00067	Treatment_Batch2_Rep4	373.101930
GENE_00067	Treatment_Batch3_Rep3	328.087124
GENE_00067	Treatment_Batch3_Rep6	365.167864
GENE_00068	Control_Batch1_Rep1	893.377368
GENE_00068	Control_Batch1_Rep4	910.067400
GENE_00068	Control_Batch2_Rep3	887.291194
GENE_00068	Control_Batch2_Rep6	844.281975
GENE_00068	Control_Batch3_Rep2	914.090267
GENE_00068	Control_Batch3_Rep5	825.214308
GENE_00068	Treatment_Batch1_Rep2	921.133385
GENE_00068	Treatment_Batch1_Rep5	905.606824
GENE_00068	Treatment_Batch2_Rep1	931.074215
GENE_00068	Treatment_Batch2_Rep4	914.065749
GENE_00068	Treatment_Batch3_Rep3	938.652848
GENE_00068	Treatment_Batch3_Rep6	901.920628
GENE_00069	Control_Batch1_Rep1	354.944544
GENE_00069	Control_Batch1_Rep4	363.021361
GENE_00069	Control_Batch2_Rep3	369.704664
GENE_00069	Control_Batch2_Rep6	348.593751
GENE_00069	Control_Batch3_Rep2	303.272939
GENE_00069	Control_Batch3_Rep5	353.663275
GENE_00069	Treatment_Batch1_Rep2	366.604926
GENE_00069	Treatment_Batch1_Rep5	401.581306
GENE_00069	Treatment_Batch2_Rep1	377.777535
GENE_00069	Treatment_Batch2_Rep4	379.218355
GENE_00069	Treatment_Batch3_Rep3	363.396949
GENE_00069	Treatment_Batch3_Rep6	369.567477
GENE_00070	Control_Batch1_Rep1	11.029350
GENE_00070	Control_Batch1_Rep4	6.033596
GENE_00070	Control_Batch2_Rep3	13.322691
GENE_00070	Control_Batch2_Rep6	12.761621
GENE_00070	Control_Batch3_Rep2	8.542900
GENE_00070	Control_Batch3_Rep5	12.783010
GENE_00070	Treatment_Batch1_Rep2	10.269046
GENE_00070	Treatment_Batch1_Rep5	18.439958
GENE_00070	Treatment_Batch2_Rep1	14.398055
GENE_00070	Treatment_Batch2_Rep4	18.349275
GENE_00070	Treatment_Batch3_Rep3	10.298699
GENE_00070	Treatment_Batch3_Rep6	7.332688
GENE_00071	Control_Batch1_Rep1	198.528304
GENE_00071	Control_Batch1_Rep4	220.226255
GENE_00071	Control_Batch2_Rep3	197.175821
GENE_00071	Control_Batch2_Rep6	212.917571
GENE_00071	Control_Batch3_Rep2	213.572492
GENE_00071	Control_Batch3_Rep5	193.165484
GENE_00071	Treatment_Batch1_Rep2	109.878787
GENE_00071	Treatment_Batch1_Rep5	100.395327
GENE_00071	Treatment_Batch2_Rep1	109.013844
GENE_00071	Treatment_Batch2_Rep4	118.250885
GENE_00071	Treatment_Batch3_Rep3	102.986990
GENE_00071	Treatment_Batch3_Rep6	99.724557
GENE_00072	Control_Batch1_Rep1	18.048028
GENE_00072	Control_Batch1_Rep4	21.117586
GENE_00072	Control_Batch2_Rep3	17.319498
GENE_00072	Control_Batch2_Rep6	18.134935
GENE_00072	Control_Batch3_Rep2	12.814350
GENE_00072	Control_Batch3_Rep5	21.305017
GENE_00072	Treatment_Batch1_Rep2	42.103087
GENE_00072	Treatment_Batch1_Rep5	38.928800
GENE_00072	Treatment_Batch2_Rep1	46.622273
GENE_00072	Treatment_Batch2_Rep4	36.698551
GENE_00072	Treatment_Batch3_Rep3	36.781068
GENE_00072	Treatment_Batch3_Rep6	30.797290
GENE_00073	Control_Batch1_Rep1	82.218793
GENE_00073	Control_Batch1_Rep4	90.503940
GENE_00073	Control_Batch2_Rep3	85.931354
GENE_00073	Control_Batch2_Rep6	73.211404
GENE_00073	Control_Batch3_Rep2	91.124263
GENE_00073	Control_Batch3_Rep5	85.220066
GENE_00073	Treatment_Batch1_Rep2	62.641178
GENE_00073	Treatment_Batch1_Rep5	39.953242
GENE_00073	Treatment_Batch2_Rep1	42.508543
GENE_00073	Treatment_Batch2_Rep4	49.611003
GENE_00073	Treatment_Batch3_Rep3	47.079767
GENE_00073	Treatment_Batch3_Rep6	46.929203
GENE_00074	Control_Batch1_Rep1	3654.725597
GENE_00074	Control_Batch1_Rep4	3647.308796
GENE_00074	Control_Batch2_Rep3	3645.088146
GENE_00074	Control_Batch2_Rep6	3592.732128
GENE_00074	Control_Batch3_Rep2	3616.494204
GENE_00074	Control_Batch3_Rep5	3616.171479
GENE_00074	Treatment_Batch1_Rep2	7488.188005
GENE_00074	Treatment_Batch1_Rep5	7326.809959
GENE_00074	Treatment_Batch2_Rep1	7457.506800
GENE_00074	Treatment_Batch2_Rep4	7517.086432
GENE_00074	Treatment_Batch3_Rep3	7447.430593
GENE_00074	Treatment_Batch3_Rep6	7385.483383
GENE_00075	Control_Batch1_Rep1	315.840484
GENE_00075	Control_Batch1_Rep4	336.875778
GENE_00075	Control_Batch2_Rep3	315.747767
GENE_00075	Control_Batch2_Rep6	315.682202
GENE_00075	Control_Batch3_Rep2	300.425306
GENE_00075	Control_Batch3_Rep5	294.009229
GENE_00075	Treatment_Batch1_Rep2	172.519965
GENE_00075	Treatment_Batch1_Rep5	177.228485
GENE_00075	Treatment_Batch2_Rep1	165.234820
GENE_00075	Treatment_Batch2_Rep4	163.104669
GENE_00075	Treatment_Batch3_Rep3	166.250426
GENE_00075	Treatment_Batch3_Rep6	167.185287
GENE_00076	Control_Batch1_Rep1	147.392226
GENE_00076	Control_Batch1_Rep4	149.834301
GENE_00076	Control_Batch2_Rep3	144.551193
GENE_00076	Control_Batch2_Rep6	152.467787
GENE_00076	Control_Batch3_Rep2	130.991129
GENE_00076	Control_Batch3_Rep5	150.555450
GENE_00076	Treatment_Batch1_Rep2	156.089492
GENE_00076	Treatment_Batch1_Rep5	148.544106
GENE_00076	Treatment_Batch2_Rep1	149.465522
GENE_00076	Treatment_Batch2_Rep4	150.192216
GENE_00076	Treatment_Batch3_Rep3	135.354329
GENE_00076	Treatment_Batch3_Rep6	120.256084
GENE_00077	Control_Batch1_Rep1	104.277493
GENE_00077	Control_Batch1_Rep4	104.582331
GENE_00077	Control_Batch2_Rep3	114.575139
GENE_00077	Control_Batch2_Rep6	100.749639
GENE_00077	Control_Batch3_Rep2	106.786246
GENE_00077	Control_Batch3_Rep5	103.684414
GENE_00077	Treatment_Batch1_Rep2	91.394505
GENE_00077	Treatment_Batch1_Rep5	104.493095
GENE_00077	Treatment_Batch2_Rep1	106.271357
GENE_00077	Treatment_Batch2_Rep4	101.940418
GENE_00077	Treatment_Batch3_Rep3	82.389592
GENE_00077	Treatment_Batch3_Rep6	104.124170
GENE_00078	Control_Batch1_Rep1	26.069373
GENE_00078	Control_Batch1_Rep4	26.145583
GENE_00078	Control_Batch2_Rep3	29.309919
GENE_00078	Control_Batch2_Rep6	37.613199
GENE_00078	Control_Batch3_Rep2	35.595415
GENE_00078	Control_Batch3_Rep5	28.406689
GENE_00078	Treatment_Batch1_Rep2	23.618805
GENE_00078	Treatment_Batch1_Rep5	36.879916
GENE_00078	Treatment_Batch2_Rep1	34.281083
GENE_00078	Treatment_Batch2_Rep4	30.582125
GENE_00078	Treatment_Batch3_Rep3	35.309825
GENE_00078	Treatment_Batch3_Rep6	17.598451
GENE_00079	Control_Batch1_Rep1	87.232134
GENE_00079	Control_Batch1_Rep4	74.414351
GENE_00079	Control_Batch2_Rep3	85.265220
GENE_00079	Control_Batch2_Rep6	81.943040
GENE_00079	Control_Batch3_Rep2	71.190831
GENE_00079	Control_Batch3_Rep5	76.698060
GENE_00079	Treatment_Batch1_Rep2	74.964032
GENE_00079	Treatment_Batch1_Rep5	81.955369
GENE_00079	Treatment_Batch2_Rep1	73.361518
GENE_00079	Treatment_Batch2_Rep4	66.601073
GENE_00079	Treatment_Batch3_Rep3	76.504621
GENE_00079	Treatment_Batch3_Rep6	102.657632
GENE_00080	Control_Batch1_Rep1	194.517631
GENE_00080	Control_Batch1_Rep4	198.103069
GENE_00080	Control_Batch2_Rep3	199.840359
GENE_00080	Control_Batch2_Rep6	202.842607
GENE_00080	Control_Batch3_Rep2	162.315094
GENE_00080	Control_Batch3_Rep5	218.731503
GENE_00080	Treatment_Batch1_Rep2	243.376379
GENE_00080	Treatment_Batch1_Rep5	193.619558
GENE_00080	Treatment_Batch2_Rep1	218.713310
GENE_00080	Treatment_Batch2_Rep4	216.113686
GENE_00080	Treatment_Batch3_Rep3	192.732795
GENE_00080	Treatment_Batch3_Rep6	192.116426
GENE_00081	Control_Batch1_Rep1	7.018677
GENE_00081	Control_Batch1_Rep4	5.027997
GENE_00081	Control_Batch2_Rep3	3.996807
GENE_00081	Control_Batch2_Rep6	6.716643
GENE_00081	Control_Batch3_Rep2	5.695266
GENE_00081	Control_Batch3_Rep5	7.101672
GENE_00081	Treatment_Batch1_Rep2	2.053809
GENE_00081	Treatment_Batch1_Rep5	4.097768
GENE_00081	Treatment_Batch2_Rep1	2.056865
GENE_00081	Treatment_Batch2_Rep4	2.718411
GENE_00081	Treatment_Batch3_Rep3	5.884971
GENE_00081	Treatment_Batch3_Rep6	1.466538
GENE_00082	Control_Batch1_Rep1	767.041175
GENE_00082	Control_Batch1_Rep4	777.328288
GENE_00082	Control_Batch2_Rep3	780.709669
GENE_00082	Control_Batch2_Rep6	799.952134
GENE_00082	Control_Batch3_Rep2	730.417924
GENE_00082	Control_Batch3_Rep5	742.834911
GENE_00082	Treatment_Batch1_Rep2	1515.711121
GENE_00082	Treatment_Batch1_Rep5	1535.638720
GENE_00082	Treatment_Batch2_Rep1	1509.053274
GENE_00082	Treatment_Batch2_Rep4	1569.882439
GENE_00082	Treatment_Batch3_Rep3	1510.966262
GENE_00082	Treatment_Batch3_Rep6	1469.470681
GENE_00083	Control_Batch1_Rep1	27.072041
GENE_00083	Control_Batch1_Rep4	18.100788
GENE_00083	Control_Batch2_Rep3	15.987229
GENE_00083	Control_Batch2_Rep6	22.836585
GENE_00083	Control_Batch3_Rep2	19.933433
GENE_00083	Control_Batch3_Rep5	21.305017
GENE_00083	Treatment_Batch1_Rep2	6.161427
GENE_00083	Treatment_Batch1_Rep5	9.219979
GENE_00083	Treatment_Batch2_Rep1	6.856217
GENE_00083	Treatment_Batch2_Rep4	8.155233
GENE_00083	Treatment_Batch3_Rep3	10.298699
GENE_00083	Treatment_Batch3_Rep6	7.332688
GENE_00084	Control_Batch1_Rep1	106.282829
GENE_00084	Control_Batch1_Rep4	126.705516
GENE_00084	Control_Batch2_Rep3	115.241274
GENE_00084	Control_Batch2_Rep6	113.511260
GENE_00084	Control_Batch3_Rep2	91.124263
GENE_00084	Control_Batch3_Rep5	119.308093
GENE_00084	Treatment_Batch1_Rep2	218.730670
GENE_00084	Treatment_Batch1_Rep5	225.377264
GENE_00084	Treatment_Batch2_Rep1	222.827040
GENE_00084	Treatment_Batch2_Rep4	224.268920
GENE_00084	Treatment_Batch3_Rep3	217.743921
GENE_00084	Treatment_Batch3_Rep6	205.315265
GENE_00085	Control_Batch1_Rep1	142.378885
GENE_00085	Control_Batch1_Rep4	144.806305
GENE_00085	Control_Batch2_Rep3	150.546404
GENE_00085	Control_Batch2_Rep6	156.497773
GENE_00085	Control_Batch3_Rep2	170.857994
GENE_00085	Control_Batch3_Rep5	164.758795
GENE_00085	Treatment_Batch1_Rep2	98.582837
GENE_00085	Treatment_Batch1_Rep5	77.857600
GENE_00085	Treatment_Batch2_Rep1	58.277841
GENE_00085	Treatment_Batch2_Rep4	88.348362
GENE_00085	Treatment_Batch3_Rep3	79.447106
GENE_00085	Treatment_Batch3_Rep6	73.326880
GENE_00086	Control_Batch1_Rep1	17.045359
GENE_00086	Control_Batch1_Rep4	16.089589
GENE_00086	Control_Batch2_Rep3	22.648574
GENE_00086	Control_Batch2_Rep6	18.806599
GENE_00086	Control_Batch3_Rep2	18.509616
GENE_00086	Control_Batch3_Rep5	39.769364
GENE_00086	Treatment_Batch1_Rep2	26.699518
GENE_00086	Treatment_Batch1_Rep5	19.464400
GENE_00086	Treatment_Batch2_Rep1	22.625515
GENE_00086	Treatment_Batch2_Rep4	22.426892
GENE_00086	Treatment_Batch3_Rep3	20.597398
GENE_00086	Treatment_Batch3_Rep6	17.598451
GENE_00087	Control_Batch1_Rep1	558.486189
GENE_00087	Control_Batch1_Rep4	523.917255
GENE_00087	Control_Batch2_Rep3	577.538637
GENE_00087	Control_Batch2_Rep6	552.779686
GENE_00087	Control_Batch3_Rep2	589.460079
GENE_00087	Control_Batch3_Rep5	583.757454
GENE_00087	Treatment_Batch1_Rep2	568.905123
GENE_00087	Treatment_Batch1_Rep5	633.105223
GENE_00087	Treatment_Batch2_Rep1	568.380356
GENE_00087	Treatment_Batch2_Rep4	585.817603
GENE_00087	Treatment_Batch3_Rep3	587.025841
GENE_00087	Treatment_Batch3_Rep6	560.217365
GENE_00088	Control_Batch1_Rep1	391.040599
GENE_00088	Control_Batch1_Rep4	390.172543
GENE_00088	Control_Batch2_Rep3	384.359624
GENE_00088	Control_Batch2_Rep6	388.221942
GENE_00088	Control_Batch3_Rep2	364.497054
GENE_00088	Control_Batch3_Rep5	349.402272
GENE_00088	Treatment_Batch1_Rep2	405.627299
GENE_00088	Treatment_Batch1_Rep5	407.727959
GENE_00088	Treatment_Batch2_Rep1	385.319373
GENE_00088	Treatment_Batch2_Rep4	370.383519
GENE_00088	Treatment_Batch3_Rep3	426.660386
GENE_00088	Treatment_Batch3_Rep6	435.561669
